Date,Price,Open,High,Low,Vol.,Change %
"Jan 04, 2020","7,376.80","7,345.10","7,433.10","7,291.40",523.91K,0.46%
"Jan 03, 2020","7,343.10","6,967.10","7,402.90","6,884.10",936.29K,5.40%
"Jan 02, 2020","6,967.00","7,199.70","7,209.60","6,901.40",632.78K,-3.23%
"Jan 01, 2020","7,199.80","7,196.40","7,259.40","7,180.00",420.28K,0.05%
"Dec 31, 2019","7,196.40","7,261.50","7,331.00","7,167.40",586.60K,-0.90%
"Dec 30, 2019","7,261.80","7,397.50","7,420.90","7,244.10",606.11K,-1.84%
"Dec 29, 2019","7,397.50","7,321.60","7,518.90","7,303.00",611.69K,1.04%
"Dec 28, 2019","7,321.50","7,261.90","7,375.90","7,256.50",610.96K,0.82%
"Dec 27, 2019","7,261.70","7,210.80","7,293.80","7,128.50",718.07K,0.70%
"Dec 26, 2019","7,210.90","7,225.00","7,414.30","7,177.30",795.09K,-0.19%
"Dec 25, 2019","7,224.80","7,268.30","7,542.40","7,150.90",625.41K,-0.60%
"Dec 24, 2019","7,268.30","7,322.40","7,433.20","7,185.70",785.54K,-0.74%
"Dec 23, 2019","7,322.80","7,496.20","7,684.00","7,276.20",952.16K,-2.31%
"Dec 22, 2019","7,495.80","7,156.30","7,501.10","7,142.00",677.94K,4.74%
"Dec 21, 2019","7,156.20","7,196.40","7,197.60","7,129.60",468.74K,-0.56%
"Dec 20, 2019","7,196.40","7,165.50","7,218.40","7,107.70",627.04K,0.43%
"Dec 19, 2019","7,165.50","7,276.40","7,354.00","7,039.30",778.72K,-1.52%
"Dec 18, 2019","7,276.00","6,613.50","7,387.70","6,462.20",1.14M,10.02%
"Dec 17, 2019","6,613.30","6,903.50","6,943.50","6,575.00",894.55K,-4.20%
"Dec 16, 2019","6,903.50","7,128.50","7,153.10","6,864.60",689.56K,-3.16%
"Dec 15, 2019","7,128.50","7,080.80","7,175.80","7,033.80",492.58K,0.67%
"Dec 14, 2019","7,080.80","7,255.20","7,267.40","7,043.30",524.56K,-2.40%
"Dec 13, 2019","7,255.20","7,208.40","7,288.00","7,200.30",503.49K,0.65%
"Dec 12, 2019","7,208.00","7,208.00","7,272.40","7,124.60",611.80K,0.00%
"Dec 11, 2019","7,208.00","7,235.80","7,284.40","7,168.80",518.40K,-0.38%
"Dec 10, 2019","7,235.70","7,356.20","7,400.30","7,192.10",609.50K,-1.63%
"Dec 09, 2019","7,355.80","7,524.80","7,626.00","7,321.60",648.66K,-2.24%
"Dec 08, 2019","7,524.40","7,510.80","7,576.40","7,416.70",499.04K,0.18%
"Dec 07, 2019","7,510.90","7,530.40","7,595.70","7,489.60",557.14K,-0.26%
"Dec 06, 2019","7,530.80","7,399.20","7,552.10","7,329.80",706.10K,1.78%
"Dec 05, 2019","7,399.20","7,204.60","7,476.30","7,184.00",780.78K,2.70%
"Dec 04, 2019","7,204.40","7,291.90","7,702.20","7,113.60",971.75K,-1.20%
"Dec 03, 2019","7,291.80","7,298.10","7,389.40","7,227.10",548.77K,-0.09%
"Dec 02, 2019","7,298.20","7,395.90","7,433.80","7,173.60",687.78K,-1.33%
"Dec 01, 2019","7,396.40","7,546.50","7,546.50","7,244.40",777.00K,-1.99%
"Nov 30, 2019","7,546.60","7,742.70","7,787.70","7,472.70",650.60K,-2.53%
"Nov 29, 2019","7,742.70","7,426.60","7,825.30","7,412.30",766.71K,4.26%
"Nov 28, 2019","7,426.70","7,510.60","7,639.50","7,380.60",737.58K,-1.12%
"Nov 27, 2019","7,510.60","7,162.80","7,636.90","6,875.40",996.49K,4.86%
"Nov 26, 2019","7,162.80","7,115.50","7,329.50","7,045.10",844.27K,0.66%
"Nov 25, 2019","7,115.60","6,924.70","7,352.80","6,534.80",1.29M,2.76%
"Nov 24, 2019","6,924.70","7,325.00","7,344.10","6,894.90",904.50K,-5.45%
"Nov 23, 2019","7,324.10","7,271.60","7,342.50","7,093.70",783.18K,0.71%
"Nov 22, 2019","7,272.50","7,627.90","7,700.90","6,818.50",1.41M,-4.66%
"Nov 21, 2019","7,627.90","8,099.40","8,129.60","7,519.70",891.50K,-5.82%
"Nov 20, 2019","8,099.30","8,145.70","8,223.00","8,074.20",607.27K,-0.57%
"Nov 19, 2019","8,145.70","8,207.70","8,245.60","8,032.80",654.27K,-0.76%
"Nov 18, 2019","8,208.40","8,510.30","8,516.30","8,110.40",692.60K,-3.54%
"Nov 17, 2019","8,509.80","8,497.40","8,631.70","8,413.00",531.22K,0.15%
"Nov 16, 2019","8,497.30","8,476.20","8,532.80","8,450.70",471.16K,0.25%
"Nov 15, 2019","8,476.30","8,660.80","8,761.80","8,437.10",653.71K,-2.13%
"Nov 14, 2019","8,661.20","8,782.90","8,799.80","8,615.80",515.43K,-1.39%
"Nov 13, 2019","8,783.10","8,813.20","8,829.70","8,721.10",454.33K,-0.33%
"Nov 12, 2019","8,812.60","8,737.40","8,841.20","8,615.70",575.16K,0.87%
"Nov 11, 2019","8,736.90","9,036.90","9,066.40","8,649.40",601.16K,-3.32%
"Nov 10, 2019","9,036.80","8,804.70","9,092.90","8,763.50",581.57K,2.64%
"Nov 09, 2019","8,804.50","8,778.10","8,877.50","8,746.90",512.02K,0.30%
"Nov 08, 2019","8,778.20","9,223.60","9,254.80","8,722.40",791.79K,-4.83%
"Nov 07, 2019","9,223.50","9,339.20","9,367.00","9,130.00",603.54K,-1.24%
"Nov 06, 2019","9,338.90","9,311.20","9,424.60","9,262.70",578.03K,0.30%
"Nov 05, 2019","9,310.80","9,396.10","9,452.70","9,193.90",653.42K,-0.91%
"Nov 04, 2019","9,396.40","9,198.70","9,500.40","9,134.10",681.01K,2.15%
"Nov 03, 2019","9,198.30","9,300.50","9,359.10","9,095.00",536.56K,-1.10%
"Nov 02, 2019","9,300.60","9,230.30","9,356.70","9,201.20",570.74K,0.76%
"Nov 01, 2019","9,230.10","9,153.10","9,270.40","9,057.20",689.65K,0.85%
"Oct 31, 2019","9,152.60","9,157.90","9,378.90","8,959.60",798.93K,-0.06%
"Oct 30, 2019","9,157.90","9,411.30","9,411.30","9,018.40",789.73K,-2.69%
"Oct 29, 2019","9,411.30","9,206.50","9,531.30","9,125.30",918.48K,2.22%
"Oct 28, 2019","9,207.20","9,530.10","9,866.90","9,202.50",1.04M,-3.38%
"Oct 27, 2019","9,529.60","9,230.60","9,773.20","9,081.00",1.16M,3.24%
"Oct 26, 2019","9,230.60","8,658.40","10,540.00","8,061.80",1.78M,6.61%
"Oct 25, 2019","8,658.30","7,422.80","8,697.70","7,404.90",1.18M,16.65%
"Oct 24, 2019","7,422.70","7,476.80","7,501.50","7,366.30",586.49K,-0.73%
"Oct 23, 2019","7,477.00","8,031.00","8,055.00","7,329.20",892.08K,-6.90%
"Oct 22, 2019","8,031.40","8,207.40","8,289.10","8,017.70",570.39K,-2.15%
"Oct 21, 2019","8,208.20","8,224.10","8,315.30","8,155.70",489.40K,-0.18%
"Oct 20, 2019","8,223.40","7,957.40","8,288.50","7,889.60",513.91K,3.34%
"Oct 19, 2019","7,957.30","7,948.30","8,060.20","7,892.40",428.83K,0.11%
"Oct 18, 2019","7,948.50","8,073.30","8,116.40","7,842.00",505.79K,-1.55%
"Oct 17, 2019","8,073.30","8,000.40","8,118.20","7,944.40",444.95K,0.91%
"Oct 16, 2019","8,000.40","8,167.10","8,185.90","7,929.80",538.92K,-2.04%
"Oct 15, 2019","8,167.20","8,353.40","8,400.20","8,139.50",469.73K,-2.23%
"Oct 14, 2019","8,353.30","8,281.30","8,374.30","8,222.20",505.02K,0.87%
"Oct 13, 2019","8,281.50","8,304.30","8,450.20","8,190.60",419.87K,-0.28%
"Oct 12, 2019","8,304.40","8,267.60","8,394.80","8,260.90",424.02K,0.44%
"Oct 11, 2019","8,267.80","8,562.20","8,751.10","8,249.70",667.86K,-3.44%
"Oct 10, 2019","8,562.30","8,566.80","8,638.50","8,438.70",511.46K,-0.05%
"Oct 09, 2019","8,566.70","8,180.10","8,655.90","8,122.70",636.43K,4.69%
"Oct 08, 2019","8,182.90","8,198.50","8,323.10","8,118.10",469.04K,-0.19%
"Oct 07, 2019","8,198.60","7,882.60","8,293.50","7,797.00",604.74K,4.02%
"Oct 06, 2019","7,881.90","8,127.30","8,145.50","7,834.90",448.80K,-3.02%
"Oct 05, 2019","8,127.30","8,148.00","8,185.10","8,030.60",360.92K,-0.25%
"Oct 04, 2019","8,148.10","8,227.60","8,233.60","8,041.40",416.92K,-0.96%
"Oct 03, 2019","8,226.90","8,363.60","8,391.70","8,090.10",460.97K,-1.64%
"Oct 02, 2019","8,364.10","8,302.70","8,374.00","8,167.70",405.86K,0.74%
"Oct 01, 2019","8,302.70","8,285.00","8,486.20","8,187.90",533.95K,0.22%
"Sep 30, 2019","8,284.30","8,048.90","8,318.50","7,749.00",600.26K,2.92%
"Sep 29, 2019","8,049.10","8,208.00","8,226.80","7,922.10",418.48K,-1.94%
"Sep 28, 2019","8,208.50","8,184.50","8,297.20","8,031.10",457.79K,0.29%
"Sep 27, 2019","8,184.90","8,063.80","8,257.40","7,882.10",561.40K,1.50%
"Sep 26, 2019","8,063.80","8,432.50","8,463.10","7,773.60",731.03K,-4.37%
"Sep 25, 2019","8,432.40","8,512.30","8,729.80","8,245.10",696.11K,-0.96%
"Sep 24, 2019","8,513.90","9,702.70","9,793.80","8,069.40",933.16K,-12.25%
"Sep 23, 2019","9,702.20","10,031.30","10,048.80","9,656.30",431.10K,-3.28%
"Sep 22, 2019","10,031.60","9,993.00","10,075.00","9,870.90",337.06K,0.39%
"Sep 21, 2019","9,993.00","10,172.80","10,177.90","9,939.80",326.17K,-1.77%
"Sep 20, 2019","10,172.70","10,251.50","10,279.50","10,088.60",362.07K,-0.76%
"Sep 19, 2019","10,250.50","10,164.60","10,297.60","9,707.60",542.25K,0.84%
"Sep 18, 2019","10,164.70","10,195.70","10,257.50","10,119.30",318.82K,-0.30%
"Sep 17, 2019","10,195.70","10,254.60","10,273.60","10,153.50",321.64K,-0.58%
"Sep 16, 2019","10,255.50","10,311.30","10,360.50","10,108.50",372.53K,-0.54%
"Sep 15, 2019","10,311.50","10,337.30","10,360.40","10,272.00",255.79K,-0.25%
"Sep 14, 2019","10,337.30","10,342.20","10,421.40","10,253.70",326.44K,-0.05%
"Sep 13, 2019","10,342.10","10,415.20","10,441.40","10,174.10",365.52K,-0.70%
"Sep 12, 2019","10,415.10","10,162.40","10,447.90","10,051.00",413.22K,2.49%
"Sep 11, 2019","10,162.50","10,104.90","10,257.50","9,908.90",413.06K,0.57%
"Sep 10, 2019","10,105.40","10,308.70","10,379.80","9,970.70",383.22K,-1.98%
"Sep 09, 2019","10,309.00","10,402.10","10,478.00","10,095.70",473.76K,-0.90%
"Sep 08, 2019","10,402.80","10,461.60","10,578.00","10,266.30",339.73K,-0.56%
"Sep 07, 2019","10,461.10","10,306.90","10,556.40","10,302.30",393.57K,1.47%
"Sep 06, 2019","10,309.30","10,566.70","10,896.20","10,227.40",643.02K,-2.44%
"Sep 05, 2019","10,566.90","10,567.80","10,630.70","10,469.90",402.09K,-0.01%
"Sep 04, 2019","10,568.20","10,611.60","10,783.60","10,388.60",504.45K,-0.42%
"Sep 03, 2019","10,612.30","10,348.10","10,756.80","10,283.50",578.79K,2.55%
"Sep 02, 2019","10,348.80","9,728.80","10,431.50","9,720.30",542.79K,6.37%
"Sep 01, 2019","9,729.30","9,594.70","9,799.50","9,533.60",322.66K,1.41%
"Aug 31, 2019","9,594.40","9,585.50","9,677.50","9,457.30",311.49K,0.09%
"Aug 30, 2019","9,585.40","9,494.10","9,675.70","9,370.20",413.92K,0.99%
"Aug 29, 2019","9,491.00","9,729.10","9,729.10","9,343.00",509.13K,-2.45%
"Aug 28, 2019","9,729.40","10,184.70","10,271.30","9,629.60",580.29K,-4.47%
"Aug 27, 2019","10,184.80","10,372.20","10,387.60","10,060.20",419.81K,-1.80%
"Aug 26, 2019","10,371.80","10,136.00","10,568.20","10,136.00",568.77K,2.32%
"Aug 25, 2019","10,136.30","10,132.10","10,307.00","9,935.20",422.53K,0.05%
"Aug 24, 2019","10,131.00","10,389.40","10,415.90","9,917.50",463.85K,-2.48%
"Aug 23, 2019","10,388.70","10,104.90","10,434.30","9,921.40",436.26K,2.81%
"Aug 22, 2019","10,105.00","10,141.10","10,218.20","9,777.00",520.75K,-0.36%
"Aug 21, 2019","10,141.50","10,753.30","10,797.80","9,908.00",717.65K,-5.68%
"Aug 20, 2019","10,752.60","10,911.20","10,941.60","10,581.00",515.47K,-1.45%
"Aug 19, 2019","10,910.70","10,312.80","10,923.90","10,267.80",519.01K,5.80%
"Aug 18, 2019","10,312.70","10,219.30","10,494.90","10,086.70",441.11K,0.93%
"Aug 17, 2019","10,218.10","10,335.50","10,460.70","10,016.30",497.77K,-1.14%
"Aug 16, 2019","10,335.60","10,300.90","10,734.00","9,788.60",798.67K,0.31%
"Aug 15, 2019","10,303.40","10,053.30","10,448.20","9,580.10",930.05K,2.53%
"Aug 14, 2019","10,049.40","10,894.20","10,894.50","9,965.50",745.59K,-7.74%
"Aug 13, 2019","10,892.90","11,395.00","11,445.60","10,793.20",540.78K,-4.40%
"Aug 12, 2019","11,394.20","11,505.10","11,508.60","11,267.30",391.08K,-1.07%
"Aug 11, 2019","11,517.20","11,314.60","11,728.40","11,146.10",435.83K,1.79%
"Aug 10, 2019","11,314.50","12,090.50","12,185.00","11,281.60",570.74K,-6.41%
"Aug 09, 2019","12,089.80","12,190.00","12,225.30","11,885.00",558.72K,-0.84%
"Aug 08, 2019","12,191.60","12,015.90","12,236.60","11,727.00",592.15K,1.48%
"Aug 07, 2019","12,013.90","11,481.00","12,114.50","11,406.40",702.85K,4.64%
"Aug 06, 2019","11,480.90","11,817.60","12,291.90","11,237.00",807.58K,-2.84%
"Aug 05, 2019","11,816.80","10,934.80","11,922.30","10,934.80",769.63K,8.07%
"Aug 04, 2019","10,934.60","10,816.10","11,017.70","10,568.80",585.71K,1.10%
"Aug 03, 2019","10,815.70","10,519.90","10,893.60","10,504.50",508.75K,2.81%
"Aug 02, 2019","10,520.10","10,380.50","10,664.80","10,330.50",578.29K,1.35%
"Aug 01, 2019","10,380.00","10,081.90","10,459.00","9,890.60",608.37K,2.96%
"Jul 31, 2019","10,082.00","9,580.30","10,100.00","9,562.40",589.84K,5.23%
"Jul 30, 2019","9,580.70","9,580.00","9,703.00","9,483.00",511.51K,0.00%
"Jul 29, 2019","9,580.90","9,728.50","9,835.40","9,502.50",510.90K,-1.51%
"Jul 28, 2019","9,727.80","9,491.10","9,798.50","9,401.10",518.59K,2.48%
"Jul 27, 2019","9,492.10","9,830.40","10,232.30","9,389.10",661.89K,-3.45%
"Jul 26, 2019","9,831.00","9,945.20","10,436.10","9,724.20",493.75K,-1.15%
"Jul 25, 2019","9,945.30","9,804.70","10,203.50","9,776.60",545.85K,1.44%
"Jul 24, 2019","9,804.30","9,887.20","9,945.30","9,584.00",639.54K,-0.85%
"Jul 23, 2019","9,888.70","10,412.80","10,414.70","9,865.40",663.38K,-5.03%
"Jul 22, 2019","10,412.50","10,715.10","10,806.30","10,196.50",591.27K,-2.82%
"Jul 21, 2019","10,714.40","10,827.00","10,883.80","10,442.50",562.17K,-1.04%
"Jul 20, 2019","10,826.70","10,571.90","11,155.60","10,462.00",668.94K,2.41%
"Jul 19, 2019","10,571.50","10,651.60","10,758.40","10,160.70",727.79K,-0.75%
"Jul 18, 2019","10,651.40","9,723.10","10,787.10","9,390.00",974.49K,9.55%
"Jul 17, 2019","9,723.20","9,425.10","9,983.60","9,082.60",1.03M,3.17%
"Jul 16, 2019","9,424.80","10,844.00","11,019.50","9,375.30",1.05M,-13.10%
"Jul 15, 2019","10,845.90","10,199.90","11,064.70","9,885.40",956.52K,6.33%
"Jul 14, 2019","10,200.10","11,364.30","11,448.70","10,128.90",840.76K,-10.25%
"Jul 13, 2019","11,364.90","11,762.80","11,798.40","10,839.40",747.71K,-3.38%
"Jul 12, 2019","11,762.10","11,343.70","11,881.40","11,109.80",738.17K,3.70%
"Jul 11, 2019","11,342.30","12,111.60","12,111.60","11,029.00",943.13K,-6.34%
"Jul 10, 2019","12,110.60","12,542.80","13,134.40","11,594.90",1.11M,-3.44%
"Jul 09, 2019","12,541.50","12,250.60","12,772.90","12,111.20",847.84K,2.36%
"Jul 08, 2019","12,252.60","11,415.80","12,332.30","11,304.80",695.60K,7.33%
"Jul 07, 2019","11,415.90","11,267.90","11,524.60","11,108.10",601.93K,1.31%
"Jul 06, 2019","11,268.00","10,969.80","11,650.20","10,967.90",688.96K,2.71%
"Jul 05, 2019","10,970.20","11,159.70","11,381.80","10,810.30",772.67K,-1.73%
"Jul 04, 2019","11,163.10","11,899.30","11,948.00","11,087.10",840.34K,-6.20%
"Jul 03, 2019","11,900.80","10,835.90","11,931.80","10,835.90",998.73K,9.83%
"Jul 02, 2019","10,835.90","10,615.50","10,923.50","9,728.50",1.12M,2.07%
"Jul 01, 2019","10,616.60","10,821.40","11,254.50","10,041.60",1.04M,-1.87%
"Jun 30, 2019","10,818.60","11,906.00","12,179.30","10,765.40",880.77K,-9.14%
"Jun 29, 2019","11,906.50","12,408.00","12,422.90","11,490.80",834.62K,-4.05%
"Jun 28, 2019","12,409.10","11,288.40","12,461.80","10,970.50",1.09M,9.93%
"Jun 27, 2019","11,287.80","13,062.40","13,422.00","10,493.50",1.59M,-13.59%
"Jun 26, 2019","13,063.80","11,811.60","13,929.80","11,747.30",1.48M,10.62%
"Jun 25, 2019","11,809.90","11,046.60","11,833.90","11,033.70",781.09K,6.91%
"Jun 24, 2019","11,046.40","10,897.30","11,114.40","10,622.60",566.96K,1.37%
"Jun 23, 2019","10,897.10","10,721.50","11,361.30","10,557.80",683.79K,1.64%
"Jun 22, 2019","10,721.70","10,178.10","11,160.50","10,031.30",1.09M,5.33%
"Jun 21, 2019","10,179.30","9,517.70","10,184.30","9,517.40",769.12K,6.96%
"Jun 20, 2019","9,517.00","9,255.00","9,583.90","9,188.40",693.62K,2.83%
"Jun 19, 2019","9,255.40","9,080.70","9,295.10","9,044.00",587.57K,1.93%
"Jun 18, 2019","9,080.60","9,318.90","9,336.10","8,962.70",723.17K,-2.56%
"Jun 17, 2019","9,318.80","8,961.00","9,438.10","8,959.80",738.80K,3.98%
"Jun 16, 2019","8,962.50","8,812.20","9,332.00","8,771.10",849.77K,1.70%
"Jun 15, 2019","8,812.50","8,655.80","8,856.70","8,582.30",608.69K,1.81%
"Jun 14, 2019","8,656.10","8,218.60","8,685.30","8,153.20",643.17K,5.32%
"Jun 13, 2019","8,219.00","8,132.40","8,306.10","8,028.60",574.21K,1.06%
